gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,shar_o,amb_o,fun_o,intel_o,like_o,prob_o,met_o,age,field_cd,race,imprace,career_c,income,dec_o
0,1,34,2,30,10,30,10,5,15,6,7,6,6,7,7,5,4,1,24,9,2,5,2,46608,1
0,0,27,4,20,20,15,15,12,18,6,7,6,6,6,6,6,5,1,24,9,2,5,2,46608,1
0,0,28,1,20,18,20,17,10,15,9,10,5,10,7,7,8,7,1,24,9,2,5,2,46608,1
0,0,28,3,23,18,21,18,10,10,7,7,5,5,6,6,6,7,1,24,9,2,5,2,46608,0
0,0,29,2,30,25,18,18,4,5,8,7,6,8,8,8,7,2,1,25,9,6,1,2,37881,0
0,0,24,3,30,10,20,20,10,10,7,6,6,7,6,5,8,6,1,25,9,6,1,2,37881,0
0,0,21,2,25,10,25,5,10,25,7,6,7,6,5,6,8,6,1,25,9,6,1,2,37881,1
0,0,26,2,24,16,28,14,8,10,6,10,5,8,8,9,7,5,1,25,9,6,1,2,37881,1
0,0,25,2,60,20,0,20,0,0,8,7,3.263925183,7.295797829,8,8,8,3,1,25,9,6,1,2,37881,1
0,0,32,2,25,15,20,25,10,5,5,7,3.659238323,7,7,7,5,4,1,25,9,6,1,2,37881,0
0,0,25,2,27,15,28,10,10,10,7,6,4,5,7,8,4,3,1,25,9,6,1,2,37881,0
0,0,25,2,25,20,30,15,5,5,8,8,6,6,9,8,9,3,1,25,9,6,1,2,37881,1
0,0,27,2,20,20,20,15,5,20,5,7,4,7,6,6,7,6,1,25,9,6,1,2,37881,1
0,0,23,1,25,15,20,20,10,10,8,8,7,8,8,8,8,6,1,25,9,6,1,2,37881,1
0,0,27,4,50,10,10,10,10,10,10,9,6,9,9,9,10,6,1,25,9,6,1,2,37881,1
0,0,27,2,25,20,25,20,10,0,7,7,7.011814554,4.874219075,9,7,8,4,1,25,9,6,1,2,37881,1
0,1,24,6,20,20,25,25,5,5,7,7,7,7,7,7,6.5,7,1,25,9,6,1,2,37881,1
0,0,22,4,35,40,5,5,7,8,8,6,4,4,4,5,5,5,1,25,9,6,1,2,37881,1
0,0,27,2,20,20,15,25,10,10,5,6,5,5,5,5,4,2,1,25,9,6,1,2,37881,0
0,0,28,4,20,30,10,20,0,20,7,6,2,7,2,7,6,3,1,25,9,6,1,2,37881,0
0,0,34,2,30,10,30,10,5,15,7,7,4,6,6,7,6,5,1,25,9,6,1,2,37881,1
0,0,27,4,20,20,15,15,12,18,5,8,6,6,7,8,6,5,1,25,9,6,1,2,37881,1
0,0,28,1,20,18,20,17,10,15,7,9,7,6,9,8,9,7,1,25,9,6,1,2,37881,1
0,0,28,3,23,18,21,18,10,10,5,8,7,6,8,7,6,7,1,25,9,6,1,2,37881,0
0,1,29,2,30,25,18,18,4,5,4,5,4,8,6,8,4,1,1,25,10,2,2,2,48944,0
0,0,24,3,30,10,20,20,10,10,8,7,5,6,5,8,5,2,1,25,10,2,2,2,48944,0
0,1,26,2,24,16,28,14,8,10,10,10,10,10,10,10,10,10,1,25,10,2,2,2,48944,1
0,1,25,2,60,20,0,20,0,0,8,8,7.447497373,7.884566825,9,8,9,10,0,25,10,2,2,2,48944,1
0,1,32,2,25,15,20,25,10,5,6,5,5,5,3,5,8,8,0,25,10,2,2,2,48944,1
0,1,25,2,27,15,28,10,10,10,9,1,2,4,3,6,1,1,1,25,10,2,2,2,48944,0
0,1,25,2,25,20,30,15,5,5,7,7,6,8,7,9,6,2,0,25,10,2,2,2,48944,0
0,1,27,2,20,20,20,15,5,20,5,5,8,9,4,7,6,7,1,25,10,2,2,2,48944,0
0,0,23,1,25,15,20,20,10,10,7,7,4.001531381,7,7,7,7,3,1,25,10,2,2,2,48944,1
0,0,27,4,50,10,10,10,10,10,10,9,9,9,9,9,9,9,1,25,10,2,2,2,48944,1
0,1,27,2,25,20,25,20,10,0,5,4,-0.57637305,5.939776302,4,6,4,1,1,25,10,2,2,2,48944,0
0,0,24,6,20,20,25,25,5,5,9,9,9,9,9,9,9,9,1,25,10,2,2,2,48944,1
0,0,22,4,35,40,5,5,7,8,7,6,4,6,6,6,5,5,1,25,10,2,2,2,48944,0
0,1,27,2,20,20,15,25,10,10,4,5,5,6,5,5,4,3,1,25,10,2,2,2,48944,0
0,0,28,4,20,30,10,20,0,20,4,3,5,5,5,7,5,3,1,25,10,2,2,2,48944,0
0,1,34,2,30,10,30,10,5,15,3,3,8,7,5,8,3,3,0,25,10,2,2,2,48944,0
0,0,27,4,20,20,15,15,12,18,6,7,6,6,6,7,6,5,1,25,10,2,2,2,48944,1
0,0,28,1,20,18,20,17,10,15,7,9,4,5,4,9,5,4,1,25,10,2,2,2,48944,0
0,0,28,3,23,18,21,18,10,10,5,5,4,6,4,6,4,4,1,25,10,2,2,2,48944,0
0,0,29,2,30,25,18,18,4,5,2,8,9,8,7,8,7,1,1,27,10,4,4,2,53956.80479,0
0,0,24,3,30,10,20,20,10,10,3,7,2,10,6,8,4,4,1,27,10,4,4,2,42230.51354,0
0,0,21,2,25,10,25,5,10,25,5,6,8,7,5,8,7,7,1,27,10,4,4,2,53280.52952,1
0,0,26,2,24,16,28,14,8,10,7,7,6,5,7,8,9,10,1,27,10,4,4,2,41783.02614,1
0,0,25,2,60,20,0,20,0,0,7,8,6.413952521,5.293337118,8,8,8,10,0,27,10,4,4,2,47113.05971,1
0,0,32,2,25,15,20,25,10,5,5,5,5,5,3,5,5,2,1,27,10,4,4,4,59625.3274,0
0,0,25,2,27,15,28,10,10,10,6,7,5,7,8,8,5,3,0,27,10,4,4,4,12393.49226,1
0,0,25,2,25,20,30,15,5,5,7,7,7,8,7,8,7,5,0,27,10,4,4,4,29461.03437,1
0,0,27,2,20,20,20,15,5,20,6,7,5,9,5,9,6,2,1,27,10,4,4,4,32705.2181,0
0,0,23,1,25,15,20,20,10,10,10,9,9,9,9,9,10,6,1,27,10,4,4,4,35244.86562,1
0,1,27,4,50,10,10,10,10,10,7,7,7,7,7,7,6,6,1,27,10,4,4,4,48924.08929,1
0,0,27,2,25,20,25,20,10,0,6,6,7.481053229,6.228013367,6,5.19278503,6,4,1,27,10,4,4,4,65856.01283,0
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,6,1,27,10,4,4,4,23439.00968,1
0,1,22,4,35,40,5,5,7,8,7,8,6,6,6,8,7,6,1,27,10,4,4,4,44465.99282,1
0,0,27,2,20,20,15,25,10,10,4,6,5,5,4,5,5,3,1,27,10,4,4,4,5927.586179,0
0,1,28,4,20,30,10,20,0,20,5,3,2,5,2,4,4,2,1,27,10,4,4,4,49541.06636,0
0,0,34,2,30,10,30,10,5,15,4,6,5,8,7,9,6,4,0,27,10,4,4,4,29451.00522,0
0,1,27,4,20,20,15,15,12,18,6,8,7,6,6,8,6,7,1,27,10,4,4,4,29592.22969,1
0,0,28,1,20,18,20,17,10,15,5,10,4,6,5,9,7,6,1,27,10,4,4,4,40698.85285,0
0,0,28,3,23,18,21,18,10,10,3,6,4,6,6,8,4,5,1,27,10,4,4,4,44197.26601,0
0,0,29,2,30,25,18,18,4,5,2,7,4,5,5,7,4,1,1,26,10,4,1,4,77112,0
0,0,24,3,30,10,20,20,10,10,3,0,5,4,5,6,6,5,1,26,10,4,1,4,77112,0
0,0,21,2,25,10,25,5,10,25,6,6,7,6,5,7,6,6,1,26,10,4,1,4,77112,1
0,0,26,2,24,16,28,14,8,10,8,10,8,5,7,9,9,10,1,26,10,4,1,4,77112,1
0,0,25,2,60,20,0,20,0,0,6,7,7,5.394998193,7,7,7,2,0,26,10,4,1,4,77112,1
0,0,32,2,25,15,20,25,10,5,5,5,2,5,5,6,5,3,1,26,10,4,1,4,77112,0
0,0,25,2,27,15,28,10,10,10,7,8,8,7,9,10,4,1,0,26,10,4,1,4,77112,0
0,0,25,2,25,20,30,15,5,5,7,7,7,7,7,8,7,3,0,26,10,4,1,4,77112,1
0,0,27,2,20,20,20,15,5,20,3,7,3,5,3,9,5,5,1,26,10,4,1,4,77112,0
0,0,23,1,25,15,20,20,10,10,7,7,3.854883268,7,7,7,7,3,1,26,10,4,1,4,77112,1
0,1,27,4,50,10,10,10,10,10,6,6,6,6,6,6,8,8,1,26,10,4,1,4,77112,1
0,0,27,2,25,20,25,20,10,0,6,8,4.370575593,6,5,8,6,3,1,26,10,4,1,4,77112,0
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,6,1,26,10,4,1,4,77112,1
0,1,22,4,35,40,5,5,7,8,4,6,7,5,4,5,4,5,1,26,10,4,1,4,77112,0
0,0,27,2,20,20,15,25,10,10,4,6,5,6,5,6,5,3,1,26,10,4,1,4,77112,0
0,1,28,4,20,30,10,20,0,20,4,2,2,7,2,6,3,1,1,26,10,4,1,4,77112,0
0,0,34,2,30,10,30,10,5,15,5,7,3,7,6,8,4,3,1,26,10,4,1,4,77112,0
0,1,27,4,20,20,15,15,12,18,6,7,6,6,7,8,6,6,0,26,10,4,1,4,77112,1
0,0,28,1,20,18,20,17,10,15,5,9,4,6,4,7,5,4,1,26,10,4,1,4,77112,0
0,0,28,3,23,18,21,18,10,10,5,6,5,5,6,7,5,5,1,26,10,4,1,4,77112,0
0,1,29,2,30,25,18,18,4,5,2,8,5,8,9,9,8,4,0,29,3,2,1,4,28346.81615,0
0,0,24,3,30,10,20,20,10,10,4,6,5,2,6,7,5,7,1,29,3,2,1,4,35068.97415,0
0,1,21,2,25,10,25,5,10,25,4,7,7,8,5,8,5,7,1,29,3,2,1,4,8240.05282,1
0,1,26,2,24,16,28,14,8,10,5,6,6,6,3,7,6,3,1,29,3,2,1,4,21806.43002,0
0,1,25,2,60,20,0,20,0,0,5,5,2.661689885,6.042195914,5,5,5,1,1,29,3,2,1,4,41651.91758,0
0,1,32,2,25,15,20,25,10,5,5,5,2,7,7,6,6,5,1,29,3,2,1,2,56573.90491,1
0,1,25,2,27,15,28,10,10,10,6,8,4,7,3,9,5,3,1,29,3,2,1,2,25232.13825,0
0,1,25,2,25,20,30,15,5,5,3,7,4,7,5,7,4,5,1,29,3,2,1,2,53708.35306,0
0,1,27,2,20,20,20,15,5,20,6,7,4,3,5,7,8,4,1,29,3,2,1,2,47671.47926,1
0,0,23,1,25,15,20,20,10,10,7,7,7,7,7,7,7,5,1,29,3,2,1,2,37659.57491,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,10,1,29,3,2,1,2,27622.58651,1
0,1,27,2,25,20,25,20,10,0,5,9,3.149078417,3.770395766,6,5.285153271,7,2,1,29,3,2,1,2,57533.43479,0
0,0,22,4,35,40,5,5,7,8,6,8,6,5,6,6,6,7,1,29,3,2,1,2,54552.51326,1
0,1,27,2,20,20,15,25,10,10,4,7,5,5,6,7,6,4,1,29,3,2,1,2,43669.02648,0
0,0,28,4,20,30,10,20,0,20,6,9,8,6,7,9,8,7,1,29,3,2,1,2,45894.35623,1
0,1,34,2,30,10,30,10,5,15,3,5,3,6,5,6,3,3,1,29,3,2,1,2,31202.81101,0
0,0,27,4,20,20,15,15,12,18,5,10,6,6,7,9,5,7,1,29,3,2,1,2,41658.66033,1
0,0,28,1,20,18,20,17,10,15,10,10,4,5,4,10,5,5,1,29,3,2,1,2,21238.39014,0
0,0,28,3,23,18,21,18,10,10,3,8,3,4,4,7,3,4,1,29,3,2,1,2,52263.18731,0
0,0,29,2,30,25,18,18,4,5,2,8,4,7,9,8,8,5,1,26,3,1,9,2,18283,0
0,0,24,3,30,10,20,20,10,10,7,8,9,8,9,9,7,6,1,26,3,1,9,2,18283,1
0,0,21,2,25,10,25,5,10,25,6,6,7,7,5,7,7,6,1,26,3,1,9,2,18283,1
0,0,26,2,24,16,28,14,8,10,8,5,8,7,8,7,8,6,1,26,3,1,9,2,18283,1
0,0,25,2,60,20,0,20,0,0,6,8,3,8.370145105,8,7,8,1,1,26,3,1,9,2,18283,0
0,0,32,2,25,15,20,25,10,5,8,8,2,8,8,8,8,6,1,26,3,1,9,2,18283,1
0,0,25,2,27,15,28,10,10,10,8,8,4,6,9,8,8,4,1,26,3,1,9,2,18283,0
0,0,25,2,25,20,30,15,5,5,6,7,5,7,8,8,7,3,1,26,3,1,9,2,18283,1
0,0,27,2,20,20,20,15,5,20,6,7,6,8,7,9,8,6,1,26,3,1,9,2,18283,1
0,1,23,1,25,15,20,20,10,10,8,8,8,8,8,8,8,6,1,26,3,1,9,2,18283,1
0,0,27,4,50,10,10,10,10,10,1,1,1,1,1,1,1,1,1,26,3,1,9,2,18283,0
0,0,27,2,25,20,25,20,10,0,6,6,3.548057602,3.956204591,6,7.296848677,7,4,1,26,3,1,9,2,18283,0
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,6,1,26,3,1,9,2,18283,1
0,0,22,2,10,15,25,15,15,20,8,7,8,5,7,8,5,5,1,26,3,1,9,2,18283,1
0,0,22,4,35,40,5,5,7,8,4,8,5.055041008,6,8,8,6,7,1,26,3,1,9,2,18283,0
0,0,27,2,20,20,15,25,10,10,6,5,7,6,7,7,7,4,1,26,3,1,9,2,18283,1
0,0,28,4,20,30,10,20,0,20,7,9,7,5,8,8,8,6,1,26,3,1,9,2,18283,1
0,0,34,2,30,10,30,10,5,15,5,7,8,7,7,8,7,5,1,26,3,1,9,2,18283,1
0,0,27,4,20,20,15,15,12,18,5,10,6,6,8,8,6,6,1,26,3,1,9,2,18283,1
0,1,28,1,20,18,20,17,10,15,6,10,6,7,8,10,7,7,1,26,3,1,9,2,18283,1
0,0,28,3,23,18,21,18,10,10,4,8,5,7,8,8,6,6,1,26,3,1,9,2,18283,0
0,1,29,2,30,25,18,18,4,5,5,6,3,7,5,5,4,1,1,26,6,2,1,2,31432,0
0,0,24,3,30,10,20,20,10,10,6,7,8,9,8,8,6,6,1,26,6,2,1,2,31432,1
0,1,21,2,25,10,25,5,10,25,5,8,6,5,7,7,5,7,1,26,6,2,1,2,31432,1
0,1,26,2,24,16,28,14,8,10,8,9,7,5,8,6,9,8,1,26,6,2,1,2,31432,1
0,1,25,2,60,20,0,20,0,0,6,6,1.413660335,6.483030667,7,7,6,3,1,26,6,2,1,2,31432,0
0,1,32,2,25,15,20,25,10,5,3,5,2,5,5,7,5,4,1,26,6,2,1,2,31432,0
0,1,25,2,27,15,28,10,10,10,7,7,6,6,7,9,6,5,1,26,6,2,1,2,31432,1
0,1,25,2,25,20,30,15,5,5,7,7,7,7,8,7,8,5,0,26,6,2,1,2,31432,1
0,1,27,2,20,20,20,15,5,20,5,4,2,3,3,6,4,1,1,26,6,2,1,2,31432,1
0,0,23,1,25,15,20,20,10,10,7,7,7,7,7,7,7,3,1,26,6,2,1,2,31432,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,10,1,26,6,2,1,2,31432,1
0,1,27,2,25,20,25,20,10,0,6,6,3.585051308,4.875703863,4,4.824997707,6,3,0,26,6,2,1,2,31432,0
0,0,24,6,20,20,25,25,5,5,7,7,7,7,7,7,7,7,1,26,6,2,1,2,31432,1
0,0,22,4,35,40,5,5,7,8,8,8,10,7,8,8,9,8,1,26,6,2,1,2,31432,1
0,1,27,2,20,20,15,25,10,10,3,4,5,3,3,5,4,3,1,26,6,2,1,2,31432,0
0,0,28,4,20,30,10,20,0,20,8,8,7,6,5,5,7,4,1,26,6,2,1,2,31432,1
0,1,34,2,30,10,30,10,5,15,3,5,4,7,5,7,3,2,1,26,6,2,1,2,31432,0
0,0,27,4,20,20,15,15,12,18,5,8,6,6,6,7,5,5,1,26,6,2,1,2,31432,1
0,0,28,1,20,18,20,17,10,15,6,10,4,7,7,10,7,7,1,26,6,2,1,2,31432,1
0,0,28,3,23,18,21,18,10,10,5,6,3,6,6,7,5,5,1,26,6,2,1,2,31432,0
0,1,29,2,30,25,18,18,4,5,5,7,9,8,4,9,7,4,1,32,1,2,3,2,73073,0
0,0,24,3,30,10,20,20,10,10,4,3,2,4,0,2,2,4,1,32,1,2,3,2,73073,0
0,1,21,2,25,10,25,5,10,25,6,6,7,5,4,7,6,5,1,32,1,2,3,2,73073,1
0,1,26,2,24,16,28,14,8,10,3,4,4,3,2,6,3,3,1,32,1,2,3,2,73073,0
0,1,25,2,60,20,0,20,0,0,5,8,3,9,5,7,6,2,1,32,1,2,3,2,73073,0
0,1,32,2,25,15,20,25,10,5,5,5,8,5,5,7,6,5,1,32,1,2,3,2,73073,0
0,1,25,2,27,15,28,10,10,10,6,7,3,4,3,9,6,4,1,32,1,2,3,2,73073,0
0,1,25,2,25,20,30,15,5,5,3,7,3,8,3,8,4,2,1,32,1,2,3,2,73073,0
0,1,27,2,20,20,20,15,5,20,6,8,3,3,5,8,5,3,1,32,1,2,3,2,73073,1
0,0,23,1,25,15,20,20,10,10,7,7,0,7,0,7,7,2,1,32,1,2,3,2,73073,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,10,1,32,1,2,3,2,73073,1
0,1,27,2,25,20,25,20,10,0,4,6,3.88308966,3,3,6.724023935,4,1,1,32,1,2,3,2,73073,0
0,0,24,6,20,20,25,25,5,5,7,7,7,7,7,7,7,7,1,32,1,2,3,2,73073,1
0,1,22,2,10,15,25,15,15,20,7,6,4,8.049808617,5.303580611,9,4,3,1,32,1,2,3,2,73073,1
0,0,22,4,35,40,5,5,7,8,5,9,6,5,5,7,6,7,1,32,1,2,3,2,73073,1
0,1,27,2,20,20,15,25,10,10,3,6,3,5,3,5,3,3,1,32,1,2,3,2,73073,0
0,0,28,4,20,30,10,20,0,20,3,4,2,3,3,5,3,1,1,32,1,2,3,2,73073,0
0,1,34,2,30,10,30,10,5,15,3,5,4,5,3,6,3,2,1,32,1,2,3,2,73073,0
0,0,27,4,20,20,15,15,12,18,4,9,6,6,6,9,5,5,1,32,1,2,3,2,73073,0
0,0,28,1,20,18,20,17,10,15,5,7,3,5,3,7,4,4,1,32,1,2,3,2,73073,0
0,0,28,3,23,18,21,18,10,10,4,5,2,4,3,4,3,3,1,32,1,2,3,2,73073,0
0,1,29,2,30,25,18,18,4,5,8,8,6,7,7,9,8,6,1,28,16,2,2,2,24053.81139,1
0,0,24,3,30,10,20,20,10,10,8,9,9,7,8,8,8,8,1,28,16,2,2,2,37391.45795,1
0,1,21,2,25,10,25,5,10,25,6,6,8,6,6,8,7,7,1,28,16,2,2,2,39296.73489,1
0,1,26,2,24,16,28,14,8,10,9,9,3,4,5,6,7,2,1,28,16,2,2,2,39946.34363,1
0,1,25,2,60,20,0,20,0,0,7,7,1.386349488,5.722727332,7,7,6,2,1,28,16,2,2,2,44651.24559,0
0,1,32,2,25,15,20,25,10,5,8,7,3,8,8,8,7,7,1,28,16,2,2,2,36595.39243,1
0,1,25,2,27,15,28,10,10,10,8,7,4,7,7,8,6.5,6.5,1,28,16,2,2,2,20421.05574,1
0,1,25,2,25,20,30,15,5,5,8,7,5,5,8,7,7,1,1,28,16,2,2,2,31381.53793,0
0,1,27,2,20,20,20,15,5,20,9,10,8,7,8,10,9,6,1,28,16,2,2,2,33765.18141,1
0,0,23,1,25,15,20,20,10,10,7,7,7,7,7,7,7,3,1,28,16,2,2,2,29659.90694,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,10,1,28,16,2,2,2,20319.89285,1
0,1,27,2,25,20,25,20,10,0,6,8,6.712673203,2.313237983,7,4.330469762,7,5,1,28,16,2,2,2,33827.25473,0
0,0,24,6,20,20,25,25,5,5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,1,28,16,2,2,2,53670.80969,1
0,0,22,4,35,40,5,5,7,8,7,7,4.981430444,6,7,7,6,6,1,28,16,2,2,2,28254.94168,1
0,1,27,2,20,20,15,25,10,10,7,6,5,5,6,7,6,3,1,28,16,2,2,2,49167.04605,1
0,0,28,4,20,30,10,20,0,20,8,9,6,3,8,8,8,7,1,28,16,2,2,2,51286.01727,1
0,1,34,2,30,10,30,10,5,15,4,7,8,7,7,7,6,4,1,28,16,2,2,2,54017.32167,1
0,0,27,4,20,20,15,15,12,18,7,9,8,5,8,9,7,7,1,28,16,2,2,2,12985.74453,1
0,0,28,1,20,18,20,17,10,15,7,10,4,7,5,8,7,8,1,28,16,2,2,2,42965.16862,1
0,0,28,3,23,18,21,18,10,10,6,7,3,4,5,6,5,5,1,28,16,2,2,2,47948.06031,0
0,0,29,2,30,25,18,18,4,5,9,7,7,5,6,5,6,5,1,26,10,4,2,2,41101.41142,0
0,0,24,3,30,10,20,20,10,10,3,2,2,4,2,3,4,5,1,26,10,4,2,2,27244.25111,0
0,0,21,2,25,10,25,5,10,25,5,6,5,6,5,7,5,7,1,26,10,4,2,2,22636.61626,1
0,0,26,2,24,16,28,14,8,10,5,8,4,3,5,3,6,3,1,26,10,4,2,2,21823.95587,0
0,0,25,2,60,20,0,20,0,0,6,8,3.744468301,8,7,7,6,1,1,26,10,4,2,2,19028.67314,0
0,0,32,2,25,15,20,25,10,5,8,7,4.66488203,5,5,6,5,3,1,26,10,4,2,10,29557.77981,0
0,0,25,2,27,15,28,10,10,10,6,7,4,5,4,8,4,6,1,26,10,4,2,10,31083.12978,0
0,0,25,2,25,20,30,15,5,5,5,5,5,5,5,5,4,3,1,26,10,4,2,10,38126.25804,0
0,0,27,2,20,20,20,15,5,20,5,5,3,8,7,6,3,1,1,26,10,4,2,10,30271.93551,0
0,0,23,1,25,15,20,20,10,10,8,8,8,8.619271723,8,8,8,7,1,26,10,4,2,10,38315.15552,1
0,1,27,4,50,10,10,10,10,10,5,5,5,5,5,5,1,1,1,26,10,4,2,10,39141.52508,0
0,0,27,2,25,20,25,20,10,0,7,7,6.748728656,7.615289547,6,6.783625305,7,3,1,26,10,4,2,10,52376.19022,0
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,6,1,26,10,4,2,10,43173.63716,1
0,1,22,4,35,40,5,5,7,8,9,9,10,6,9,9,9,8,1,26,10,4,2,10,1318.17498,1
0,0,27,2,20,20,15,25,10,10,3,6,3,3,3,3,4,3,1,26,10,4,2,10,48738.51856,0
0,1,28,4,20,30,10,20,0,20,7,6,3,6,5,5,5,3,1,26,10,4,2,10,17738.18315,0
0,0,34,2,30,10,30,10,5,15,4,5,3,3,5,5,3,3,1,26,10,4,2,10,30203.92364,0
0,1,27,4,20,20,15,15,12,18,6,9,6,6,7,8,7,7,1,26,10,4,2,10,43915.30597,1
0,0,28,1,20,18,20,17,10,15,5,10,4,5,4,7,3,4,1,26,10,4,2,10,35287.38062,0
0,0,28,3,23,18,21,18,10,10,7,6,6,8,7,7,6,6,1,26,10,4,2,10,12550.90959,0
0,0,29,2,30,25,18,18,4,5,10,9,6,9,6,9,10,10,1,24,4,3,1,10,26706,1
0,1,24,3,30,10,20,20,10,10,8,9,9,10,8,9,9,8,1,24,4,3,1,10,26706,1
0,0,21,2,25,10,25,5,10,25,9,7,6,8,7,8,9,7,1,24,4,3,1,10,26706,1
0,0,26,2,24,16,28,14,8,10,8,9,7,7,8,8,8,6,1,24,4,3,1,10,26706,1
0,0,25,2,60,20,0,20,0,0,9,8,3.167857379,8,8,8,8,4,1,24,4,3,1,10,26706,1
0,0,32,2,25,15,20,25,10,5,7,5,5.4263365,7,7,7,6,7,1,24,4,3,1,10,26706,1
0,0,25,2,27,15,28,10,10,10,8,9,6,9,8,9,8,8,1,24,4,3,1,10,26706,1
0,0,25,2,25,20,30,15,5,5,6,7,7,7,7,7,7,2,1,24,4,3,1,10,26706,0
0,0,27,2,20,20,20,15,5,20,10,8,5,10,8,8,8,4,1,24,4,3,1,10,26706,1
0,0,23,1,25,15,20,20,10,10,9,9,9,9,9,9,9,6,1,24,4,3,1,10,26706,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,10,1,24,4,3,1,10,26706,1
0,0,27,2,25,20,25,20,10,0,7,7,3.979167156,7.830239075,6,7.399868595,7,5,1,24,4,3,1,10,26706,1
0,0,24,6,20,20,25,25,5,5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,1,24,4,3,1,10,26706,1
0,0,22,4,35,40,5,5,7,8,9,9,9,7,9,9,9,7,0,24,4,3,1,10,26706,1
0,0,27,2,20,20,15,25,10,10,5,5,5,5,5,6,6,4,1,24,4,3,1,10,26706,1
0,0,28,4,20,30,10,20,0,20,10,9,8,5,6,8,8,3,1,24,4,3,1,10,26706,1
0,0,34,2,30,10,30,10,5,15,9,8,7,7,8,8,8,7,1,24,4,3,1,10,26706,1
0,0,27,4,20,20,15,15,12,18,9,9,8,8,9,9,8,7,1,24,4,3,1,10,26706,1
0,0,28,1,20,18,20,17,10,15,8,10,6,7,7,7,7,5,1,24,4,3,1,10,26706,1
0,1,28,3,23,18,21,18,10,10,9,8,7,6,6,9,8,7,1,24,4,3,1,10,26706,1
0,1,29,2,30,25,18,18,4,5,9,9,7,6,5,8,9,6,1,24,7,2,4,10,46078.33995,1
0,0,24,3,30,10,20,20,10,10,8,9,7,6,7,8,8,7,1,24,7,2,4,10,16458.03965,1
0,1,21,2,25,10,25,5,10,25,8,6,8,7,5,7,8,7,1,24,7,2,4,10,36160.12401,1
0,1,26,2,24,16,28,14,8,10,9,10,8,7,9,8,9,9,1,24,7,2,4,10,36555.71011,1
0,1,25,2,60,20,0,20,0,0,7,8,2,5.235193921,8,7,7,2,1,24,7,2,4,10,40462.14552,0
0,1,32,2,25,15,20,25,10,5,5,6,2,9,7,8,5,5,1,24,7,2,4,2,22609.11859,0
0,1,25,2,27,15,28,10,10,10,8,7,4,9,8,9,6,3,1,24,7,2,4,2,52873.44936,1
0,1,25,2,25,20,30,15,5,5,8,8,6,7,8,8,8,5,1,24,7,2,4,2,27753.76232,1
0,1,27,2,20,20,20,15,5,20,8,10,8,7,7,10,9,5,1,24,7,2,4,2,47242.55909,1
0,0,27,4,50,10,10,10,10,10,8,8,9,9,9,9,6,9,1,24,7,2,4,2,42511.98121,1
0,1,27,2,25,20,25,20,10,0,5,6,6,3.549387198,6,5.286064712,7,4,1,24,7,2,4,2,24164.46241,0
0,0,24,6,20,20,25,25,5,5,8,8,8,8,8,8,8,8,1,24,7,2,4,2,65336.62588,1
0,0,22,4,35,40,5,5,7,8,8,8,7,8,8,8,8,7,1,24,7,2,4,2,19003.77105,1
0,1,27,2,20,20,15,25,10,10,6,7,5,5,6,7,6,3,1,24,7,2,4,2,34077.80811,1
0,0,28,4,20,30,10,20,0,20,9,9,9,8,9,10,9,6,1,24,7,2,4,2,45820.00228,1
0,1,34,2,30,10,30,10,5,15,7,6,5,5,6,7,6,4,1,24,7,2,4,2,17392.9343,1
0,0,27,4,20,20,15,15,12,18,6,8,7,6,6,8,7,7,1,24,7,2,4,2,17616.33633,1
0,0,28,1,20,18,20,17,10,15,7,8,5,7,6,7,5,7,1,24,7,2,4,2,41231.43574,0
0,0,28,3,23,18,21,18,10,10,8,6,6,6,7,8,7,6,1,24,7,2,4,2,59775.7029,1
0,0,29,2,30,25,18,18,4,5,4,7,5,7,5,7,5,1,0,23,10,4,2,2,25614.55478,0
0,0,24,3,30,10,20,20,10,10,4,6,4,5,4,7,5,4,1,23,10,4,2,2,59833.61538,0
0,0,21,2,25,10,25,5,10,25,7,6,8,7,6,8,8,7,1,23,10,4,2,2,31958.18726,1
0,0,26,2,24,16,28,14,8,10,7,9,5,5,7,8,7,7,1,23,10,4,2,2,54381.75168,1
0,0,25,2,60,20,0,20,0,0,7,7,7,6.862721404,7,8,7,3,1,23,10,4,2,2,18609.81477,1
0,0,32,2,25,15,20,25,10,5,6,6,2,8,7,6,5,3,1,23,10,4,2,2,46401.32985,0
0,0,25,2,27,15,28,10,10,10,7,8,4,7,8,9,5,5,1,23,10,4,2,2,15794.45313,1
